INCIDENT INFO,START_DT,QUADRANT
36 Street and 8 Avenue SE,3/25/2018 19:14,SE
Westbound Sunvalley Boulevard and Macleod Trail SE,3/25/2018 14:20,SE
14 Street and 12 Avenue SW,3/25/2018 11:52,SW
16 Avenue and Deerfoot Trail NE,3/25/2018 11:46,NE
Macleod Trail and 9 Avenue SE,3/25/2018 11:07,SE
Centre Street and 9 Avenue SE,3/25/2018 7:19,SE
16 Avenue and Deerfoot Trail NE,3/25/2018 6:08,NE
50 Street and 17 Avenue SE,3/25/2018 0:41,SE
11 Avenue and 73 Street SW,3/25/2018 0:14,SW
Deerfoot Trail and Barlow Trail SE,3/25/2018 0:09,SE
Northbound Deerfoot Trail and 11 Street NE,3/24/2018 23:02,NE
12 Avenue and 11 Street SW,3/24/2018 22:50,SW
Redstone Street and 128 Avenue NE,3/24/2018 20:49,NE
Country Village Ba and Country Village Ca NE,3/24/2018 17:31,NE
50 Avenue and 25 Street SE,3/24/2018 17:25,SE
12 Avenue and 1 Street SW,3/24/2018 17:15,SW
Symons Valley Py and Symons Valley Road NW,3/24/2018 16:06,NW
Saddletowne Circle and 80 Ae NE,3/24/2018 14:59,NE
Westbound 16 Avenue and Stoney Trail NE,3/24/2018 12:32,NE
Westbound 16 Avenue and Stoney Trail NW,3/24/2018 11:32,NE
Eastbound 5 Avenue at 7 Street SW,3/24/2018 7:22,SW
17 Avenue at 19 Street SE,3/23/2018 23:52,SE
McKnight Boulevard at 4 Street NW,3/23/2018 22:41,NW
25 Avenue at Macleod Trail SE,3/23/2018 21:05,SW
Elbow Drive and Sifton Boulevard SW,3/23/2018 20:22,SW
53 Street and 146 Avenue SW,3/23/2018 19:58,SW
Eastbound 16 Avenue east of 52 Street NE,3/23/2018 18:38,NE
Southbound Nose Hill Drive and Crowchild Trail NW,3/23/2018 17:21,NW
Westbound Glenmore Trail approaching Macleod Trail SW,3/23/2018 17:11,SE
Westbound McKnight Boulevard approaching Centre Street NE,3/23/2018 16:06,NW
Heritage Drive and 11 Street SE,3/23/2018 15:55,SE
Northbound Macleod Trail and Lake Fraser Drive SE,3/23/2018 15:11,SE
Eastbound 16 Avenue and Deerfoot Trail NE,3/23/2018 14:17,NE
Southbound 52 Street and 44 Avenue NE,3/23/2018 13:01,NE
Eastbound Glenmore Trail approaching 14 Street SW,3/23/2018 11:59,SW
Eastbound 64 Avenue at Deerfoot Trail NE,3/23/2018 10:37,NE
University Drive and 24 Avenue NW,3/23/2018 10:23,NW
Eastbound Glenmore Trail approaching Crowchild Trail SW,3/23/2018 9:03,SW
Eastbound Stoney Trail at Shaganappi Trail NW,3/23/2018 8:43,NW
Northbound Barlow Trail at 16 Avenue NE,3/23/2018 8:23,NE
Richmond Road at Stewart Green SW,3/23/2018 4:53,SW
Northbound Sarcee Trail onto Eastbound Stoney Trail NW,3/23/2018 4:32,NW
Northbound 36 Street and Airport Trail NE,3/23/2018 2:03,NE
Northbound Stoney Trail and Glenmore Trail SE,3/23/2018 1:30,SE
Northbound Deerfoot Trail and 32 Avenue NE,3/23/2018 1:27,NE
Tuscany Way and Tuscany Boulevard NW,3/22/2018 23:08,NW
Eastbound 16 Avenue approaching 14 Street NW,3/22/2018 19:20,NW
61 Avenue and 51 Street SE,3/22/2018 18:28,SE
Southbound Deerfoot Trail and Anderson Road SE,3/22/2018 18:23,SE
Southbound Crowchild Trail approaching Glenmore Trail SW,3/22/2018 18:19,SW
Southbound Crowchild Trail approaching Glenmore Trail SW,3/22/2018 18:19,SW
Southbound Deerfoot Trail at Southland Drive SE,3/22/2018 17:19,SE
Hamptons Boulevard and Country Hills Boulevard NW,3/22/2018 15:18,NW
Northbound Deerfoot Trail at 17 Avenue SE,3/22/2018 12:42,SE
Westbound John Laurie Boulevard at 19 Street NW,3/22/2018 11:08,NW
Northbound Deerfoot Trail at Glenmore Trail SE,3/22/2018 9:54,SE
Eastbound Country Hills Boulevard at 38 Street NE,3/22/2018 9:48,NE
Eastbound Glenmore Trail approaching Crowchild Trail SW,3/22/2018 9:32,SW
Memorial Drive at 28 Street SE,3/22/2018 2:06,SE
Memorial Drive at 36 Street SE,3/22/2018 2:06,SE
28 Street and Memorial Drive SE,3/22/2018 0:51,SE
Southbound Sarcee Trail approaching Bow Trail SW,3/21/2018 19:13,SW
Southbound Deerfoot Trail and Stoney Trail SE,3/21/2018 19:07,SE
Glenmore Trail and Barlow Trail SE,3/21/2018 19:04,SE
Crowchild Trail and 24 Avenue NW,3/21/2018 17:29,NW
26 Avenue and 26 Avenue NE,3/21/2018 14:39,NE
26 Avenue and 32 Street NE,3/21/2018 14:39,NE
Westbound 23 Avenue at Barlow Trail NE,3/21/2018 14:18,NE
Northbound Macleod Trail at 94 Avenue SE,3/21/2018 14:11,SW
Southbound 14 Street at 23 Avenue NW,3/21/2018 14:09,NW
Eastbound Memorial Drive at 12 Street NE,3/21/2018 13:51,NE
Eastbound Memorial Drive at Deerfoot Trail SE,3/21/2018 12:37,SE
Beddington Trail and Beddington Boulevard NE,3/21/2018 11:05,NE
Northbound 24 Street and Quarry Park Boulevard SE,3/21/2018 10:00,SE
Westbound Glenmore Trail at 52 Street SE,3/21/2018 9:57,SE
Westbound Peigan Trail onto Southbound Deerfoot Trail SE,3/21/2018 9:49,SE
Northland Drive at Northmount Drive NW,3/21/2018 9:26,NW
Southbound Deerfoot Trail and Memorial Drive SE,3/21/2018 9:09,SE
Heritage Drive west of Macleod Trail SW,3/21/2018 8:18,SW
Eastbound Stoney Trail and 104 Street SE,3/21/2018 6:42,SE
Southbound Barlow Trail at Glenmore Trail SE,3/21/2018 0:18,SE
Sarcee Trail at Nolan Hill Avenue NW,3/21/2018 0:07,NW
6 Avenue and 1 Street SW,3/20/2018 23:45,SW
Northbound 36 Street and 10 Avenue SE,3/20/2018 22:31,SE
Southbound Deerfoot Trail at Southland Drive SE,3/20/2018 22:24,SE
McIvor Boulevard at New Brighton Wy SE,3/20/2018 20:03,SE
Edmonton Trail and Greenview Drive NE,3/20/2018 18:52,NE
Stoney Trail and 16 Avenue NE,3/20/2018 18:43,NE
Westbound Crowchild Trail onto Shaganappi Trail NW,3/20/2018 17:51,NW
Sherwood Boulevard and Sherwood Drive NW,3/20/2018 17:47,NW
53 Avenue and 11 Street NE,3/20/2018 17:01,NE
78 Avenue and Centre Street N,3/20/2018 16:35,NW
Fairmount Drive at 96 Avenue SE,3/20/2018 15:49,SE
Northbound Falconridge Boulevard at Taradale Drive NE,3/20/2018 14:45,NE
Northbound Centre Street at 40 Avenue NE,3/20/2018 14:25,NE
Westbound Stoney Trail approaching Macleod Trail SE,3/20/2018 11:42,SE
36 Street and Whitefield Drive NE,3/20/2018 11:29,NE
8 Avenue and Madigan Drive NE,3/20/2018 10:00,NE
Northbound Macleod Trail at Canyon Meadows Drive SE,3/20/2018 9:33,SE
Barlow Trail south of 50 Avenue SE,3/20/2018 9:07,SE
Harvest Hills Boulevard and Panatella Gate NW,3/19/2018 23:36,NW
Southbound Macleod Trail and 25 Avenue SW,3/19/2018 20:59,SW
Memorial Drive and 36 Street NE,3/19/2018 19:23,SE
96 Avenue and Aurora Park Drive NE,3/19/2018 18:33,NE
Westbound 32 Avenue onto Northbound Deerfoot Trail NE,3/19/2018 18:07,NE
Westbound Memorial Drive and Edmonton Trail NE,3/19/2018 17:59,NE
Eastbound Glenmore Trail at Deerfoot Trail SW,3/19/2018 17:42,SE
Northbound Crowchild Trail at 16 Avenue NW,3/19/2018 17:00,NW
Southbound Deerfoot Trail onto 16 Avenue NE,3/19/2018 16:21,NE
Southbound Deerfoot Trail and Anderson Road SE,3/19/2018 15:10,SE
Falconridge Boulevard and Falconridge Drive NE,3/19/2018 15:06,NE
Westbound Glenmore Trail and 14 Street SW,3/19/2018 12:14,SW
Southbound Stoney Trail and Peigan Trail SE,3/19/2018 12:11,SE
Eastbound 32 Avenue and 36 Street NE,3/19/2018 12:08,NE
36 Street and 26 Avenue SE,3/19/2018 9:07,SE
Southbound Shaganappi Trail and John Laurie Boulevard NW,3/19/2018 9:03,NW
Southbound 14 Street at 11 Avenue SW,3/18/2018 18:58,SW
Westwinds Drive at Castleridge Boulevard NE,3/18/2018 13:13,NE
Eastbound Stoney Trail at Shagnappi Trail NW,3/18/2018 13:10,NW
Southbound 52 Street at Whitehorn Drive NE,3/18/2018 12:56,NE
Westbound Stoney Trail at Sarcee Trail NW,3/18/2018 12:06,NW
Northbound 2 Street at 5 Avenue SW,3/18/2018 12:04,SW
Southbound Deerfoot Trail approaching Country Hills Boulevard NE,3/18/2018 11:42,NE
Southbound Stoney Trail south of Peigan Trail SE,3/18/2018 11:10,SE
Westbound Crowchild Trail at Stoney Trail NW,3/18/2018 10:40,NW
Northbound 52 Street north of 126 Avenue SE,3/18/2018 10:04,SE
Country Hills Boulevard and Harvest Hills Boulevard N,3/18/2018 7:07,NE
Panamount Street and Panatella Boulevard NW,3/18/2018 6:24,NW
Beddington Trail and Harvest Hills Boulevard NW,3/18/2018 4:54,NE
John Laurie Boulevard and 53 Street NW,3/17/2018 23:00,NW
Southbound 1 Street and 14 Avenue SE,3/17/2018 22:25,SE
Country Hills Boulevard and Nose Hill Drive NW,3/17/2018 20:03,NW
5 Street and Glenmore Trail SW,3/17/2018 19:36,SW
Southbound Deerfoot Trail on the Calfrobe Bridge SE,3/17/2018 18:33,SE
Memorial Drive and 44 Street NE,3/17/2018 17:36,NE
Pensacola Wy and 8 Avenue SE,3/17/2018 17:15,SE
Deerfoot Trail south of Cranston Avenue SE,3/17/2018 17:03,SE
Glenmore Trail and 52 Street SE,3/17/2018 13:30,SE
Westbound Memorial Drive at 10 Street NE,3/16/2018 21:41,NW
36 Street and 32 Avenue NE,3/16/2018 21:19,NE
Westbound Glenmore Trail approaching Crowchild Trail SW,3/16/2018 20:42,SW
Southbound 14 Street and Heritage Drive SW,3/16/2018 18:48,SW
Southbound Deerfoot Trail and Peigan Trail SE,3/16/2018 18:19,SE
Westbound Glenmore Trail at Blackfoot Trail SE,3/16/2018 17:52,SE
Southland Drive and Elbow Drive SW,3/16/2018 17:35,SW
Temple Drive and 52 Street NE,3/16/2018 16:39,NE
Southbound Deerfoot Trail and Glenmore Trail SE,3/16/2018 15:24,SE
32 Avenue and 34 Street NE,3/16/2018 15:18,NE
Northbound 14 Street to Westbound Glenmore Trail SW,3/16/2018 15:13,SW
Northbound Deerfoot Trail and Heritage Meadows Way SE,3/16/2018 15:11,SE
Eastbound Glenmore Trail east of Crowchild Trail SE,3/16/2018 15:06,SW
Richmond Road west of Sarcee Trail SW,3/16/2018 14:45,SW
Northbound Deerfoot Trail between Heritage Meadows Road and Glenmore Trail SE,3/16/2018 14:40,SE
Northbound Deerfoot Trail approaching Glenmore Trail SE,3/16/2018 14:40,SE
Brisebois Drive and Crowchild Trail NW,3/16/2018 14:31,NW
Northbound Deerfoot Trail on the Calf Robe Bridge SE,3/16/2018 13:48,SE
Richard Road and Mount Royal Gate SW,3/16/2018 13:39,SW
Saddletowne Circle and 80 Avenue NE,3/16/2018 12:11,NE
Country Hills Boulevard and Shaganappi Trail NW,3/16/2018 11:16,NW
Northbound Stoney Trail and Glenmore Trail SE,3/16/2018 11:15,SE
Country Hills Boulevard and Shaganappi Trail NW,3/16/2018 11:09,NW
68 Street and Memorial Drive SE,3/16/2018 9:48,NE
Southbound 52 Street at 76 Avenue SE,3/16/2018 2:28,SE
Westbound Memorial Drive and Barlow Trail SE,3/16/2018 0:47,SE
Northbound Stoney Trail and Peigan Trail SE,3/15/2018 23:13,SE
Northbound Stoney Trail and Peigan Trail SE,3/15/2018 23:09,SE
Falconridge Boulevard and 64 Avenue NE,3/15/2018 23:05,NE
Northbound 36 Street approaching 16 Avenue NE,3/15/2018 22:37,NE
Southbound 36 Street at 12 Avenue NE,3/15/2018 22:15,NE
52 Street at McIvor Boulevard SE,3/15/2018 22:10,SE
Stoney Trail and Peigan Trail SE,3/15/2018 22:09,SE
Southbound Sarcee Trail approaching 17 Avenue SW,3/15/2018 21:29,SW
Southbound Deerfoot Trail approaching Country Hills Boulevard NE,3/15/2018 21:27,NE
Southbound Stoney Trail and 114 Avenue SE,3/15/2018 21:20,SE
Stoney Trail and Harvest Hills Boulevard NW,3/15/2018 21:13,NW
Bowness Road at Point Drive NW,3/15/2018 21:04,NW
52 Street at Pensdale Road SE,3/15/2018 20:48,SE
Southbound Stoney Trail and 114 Avenue SE,3/15/2018 20:44,SE
Southbound Stoney Trail after 114 Avenue SE,3/15/2018 20:42,SE
Southbound Deerfoot Trail past 17 Avenue SE,3/15/2018 20:08,SE
Stoney Trail at 114 Avenue SE,3/15/2018 19:54,SE
McKnight Boulevard at Edmonton Trail NE,3/15/2018 19:26,NE
Southbound 14 Street past Heritage Drive SW,3/15/2018 19:20,SW
Deerfoot Trail and Seton Boulevard SE,3/15/2018 19:00,SE
Bowness Road at Point Drive NW,3/15/2018 18:31,NW
Southbound Sarcee Trail before Bow Trail SW,3/15/2018 17:41,SW
Southbound Deerfoot Trail at Airport Trail NE,3/15/2018 17:06,NE
Anderson Road and Macleod Trail SE,3/15/2018 17:05,SW
Northbound Barlow Trail and 37 Avenue NE,3/15/2018 16:46,NE
Elbow Drive and 38 Avenue SW,3/15/2018 16:43,SW
Brisebois Drive and John Laurie Boulevard NW,3/15/2018 16:43,NW
Southland Drive at Elbow Drive SW,3/15/2018 16:42,SW
Southbound Macleod Trail approaching 25 Avenue SE,3/15/2018 16:10,SE
Southbound Macleod Trail approaching 25 Avenue SE,3/15/2018 16:10,SE
Southbound Deerfoot Trail at McKenzie Lake Boulevard SE,3/15/2018 15:53,SE
Southbound Deerfoot Trail and 96 Avenue NE,3/15/2018 15:48,NE
Southbound Deerfoot Trail south of Peigan Trail SE,3/15/2018 15:15,SE
Westbound Crowchild Trail approaching Shaganappi Trail NW,3/15/2018 14:58,NW
Eastbound Stoney Trail and Macleod Trail SE,3/15/2018 14:45,SE
Westbound 16 Avenue and Deerfoot Trail NE,3/15/2018 14:43,NE
Southbound Centre Street and 68 Avenue NE,3/15/2018 14:42,NW
Westbound Crowchild Trail and 53 Street NW,3/15/2018 14:37,NW
Northbound Stoney Trail and Glenmore Trail SE,3/15/2018 14:19,SE
Westbound Stoney Trail approaching Sarcee Trail NW,3/15/2018 14:07,NW
Macleod Trail and 58 Avenue SW,3/15/2018 13:39,SW
Eastbound Heritage Drive west of Macleod Trail SE,3/15/2018 13:26,SE
Westbound Heritage Drive west of Macleod Trail SE,3/15/2018 13:26,SW
Eastbound Glenmore Trail at 14 Street SW,3/15/2018 13:25,SW
Fairview Drive and Heritage Drive SE,3/15/2018 13:24,SE
Westbound Memorial Drive and 9 Street NE,3/15/2018 13:01,NE
Westbound Glenmore Trail and 18 Street SE,3/15/2018 11:23,SE
4 Street and Goddard Avenue NE,3/15/2018 10:11,NE
Symons Valley Parkway and Symons Valley Road NW,3/15/2018 10:09,NW
64 Street and Temple Drive NE,3/15/2018 9:26,NE
McKnight Boulevard at Edmonton Trail NE,3/15/2018 3:48,NE
96 Avenue and Harvest Hills Boulevard NW,3/14/2018 22:35,NW
Stoney Trail at 16 Avenue NE,3/14/2018 21:04,NE
45 Street at 17 Avenue SW,3/14/2018 20:13,SW
Westbound Glenmore Trail and Blackfoot Trail SE,3/14/2018 19:14,SE
Southbound Deerfoot Trail before Glenmore Trail SE,3/14/2018 19:06,SE
Southbound Deerfoot Trail and Peigan Trail SE,3/14/2018 18:22,SE
Coral Springs Boulevard and 68 Street NE,3/14/2018 18:16,NE
Canyon Meadows Drive and Bonaventure Drive SE,3/14/2018 18:10,SE
Eastbound Airport Trail approaching 36 Street NE,3/14/2018 16:17,NE
1 Street and 12 Avenue SE,3/14/2018 14:27,SE
McKnight Boulevard and 4 Street NE,3/14/2018 13:02,NE
Eastbound Memorial Drive and Deerfoot Trail SE,3/14/2018 11:55,SE
Macleod Trail and 210 Avenue SE,3/14/2018 11:12,SE
Southbound 14 Street and Memorial Drive NW,3/14/2018 10:29,NW
Southbound 68 Street and Glenmore Trail SE,3/14/2018 10:16,SE
Southbound Deerfoot Trail and 11 Street SE,3/14/2018 10:07,SE
Westbound Glenmore Trail approaching Deerfoot Trail SE,3/14/2018 9:55,SE
Southbound Deerfoot Trail and McKnight Boulevard NE,3/14/2018 9:19,NE
Northbound Sarcee Trail and 17 Avenue SW,3/14/2018 8:23,SW
Eastbound Stoney Trail at Harvest Hills Boulevard NE,3/14/2018 1:33,NW
Eastbound 16 Avenue at 52 Street NE,3/13/2018 23:27,NE
Nose Hill Drive and Stoney Trail NW,3/13/2018 23:25,NW
Southbound Deerfoot Trail and Anderson Road SE,3/13/2018 22:51,SE
Southbound Macleod Trail at 86 Avenue SE,3/13/2018 20:52,SW
Westbound Stoney Trail and Sarcee Trail NW,3/13/2018 19:52,NW
Southbound Centre Street and 18 Avenue NE,3/13/2018 19:40,NE
Beddington Boulevard and 4 Street NE,3/13/2018 19:25,NE
Westbound Glenmore Trail at 37 Street SW,3/13/2018 18:57,SW
14 Street and 20 Avenue NW,3/13/2018 18:55,NW
Westbound 4 Avenue Flyover at Memorial Drive NE,3/13/2018 17:46,NE
Eastbound 16 Avenue and Deerfoot Trail NE,3/13/2018 17:36,NE
Mount Royal Gate at Crowchild Trail SW,3/13/2018 17:27,SW
Sarcee Trail and Stoney Trail NW,3/13/2018 15:07,NW
18 Avenue and 4 Street SW,3/13/2018 14:54,SW
Cranston Drive and Cranston Boulevard SE,3/13/2018 13:57,SE
Northbound Deerfoot Trail and Memorial Drive SE,3/13/2018 13:07,SE
Northbound Sarcee Trail at 17 Avenue SW,3/13/2018 12:55,SW
Eastbound 17 Avenue and Sarcee Trail SW,3/13/2018 12:55,SW
Westbound Memorial Drive and 12 Street NE,3/13/2018 12:42,NE
Eastbound Glenmore Trail and 37 Street SW,3/13/2018 11:22,SW
Westbound Glenmore Trail west of Sarcee Trail SW,3/13/2018 11:13,SW
Westbound Glenmore Trail east of 101 Street SW,3/13/2018 11:13,SW
Eastbound Canyon Meadows Drive and  Bonaventure Drive SE,3/13/2018 11:08,SE
Eastbound Parkdale Boulevard and 29 Street NW,3/13/2018 11:04,NW
Memorial Drive and Kensington Road NW,3/13/2018 10:50,NW
Westbound McKnight Boulevard and 4 Street NW,3/13/2018 10:08,NW
Westbound 16 Avenue at Uxbridge Drive NW,3/13/2018 9:54,NW
Southbound 52 Street and McKnight Boulevard NE,3/13/2018 9:40,NE
Eastbound Glenmore Trail approaching Deerfoot Trail SE,3/13/2018 9:18,SE
130 Avenue at 48 Street SE,3/12/2018 22:40,SE
Southbound Stoney Trail at 17 Avenue SE,3/12/2018 21:26,SE
Eastbound Crowchild Trail at Shaganappi Trail NW,3/12/2018 20:46,NW
53 Street at Crowchild Trail NW,3/12/2018 20:31,NW
Southbound Deerfoot Trail at Memorial Drive SE,3/12/2018 20:30,SE
Southbound Deerfoot Trail at Ivor Strong Bridge SE,3/12/2018 20:01,SE
Southbound Deerfoot Trail at Ivor Strong Bridge SE,3/12/2018 20:01,SE
Southbound Deerfoot Trail and Anderson Road SE,3/12/2018 20:01,SE
Northbound Deerfoot Trail at McKnight Boulevard NE,3/12/2018 18:50,NE
Southbound Crowchild Trail and Flanders Avenue SW,3/12/2018 18:27,SW
Northbound Deerfoot Trail at 16 Avenue NE,3/12/2018 17:54,NE
52 Street and 72 Avenue SE,3/12/2018 17:39,SE
Southbound Deerfoot Trail at 16 Avenue NE,3/12/2018 17:37,NE
Old Banff Coach Road and 89 Street SW,3/12/2018 16:59,SW
Westbound Beddington Trail at Harvest Hills Boulevard NW,3/12/2018 16:07,NW
Southbound 14 Street at North Haven Drive NW,3/12/2018 14:05,NW
Southbound Sarcee Trail at 17 Avenue SW,3/12/2018 13:08,SW
Northbound Deerfoot Trail approaching 17 Avenue SE,3/12/2018 11:53,SE
Westbound Glenmore Trail at 14 Street SW,3/12/2018 10:54,SW
Southbound 14 Street approaching Kensington Road NW,3/12/2018 10:31,NW
Eastbound 50 Avenue at 36 Street SE,3/12/2018 10:30,SE
Northbound Macleod Trail at 10 Avenue SE,3/12/2018 10:01,SE
Abbeydale Drive and 4 Avenue NE,3/12/2018 9:53,NE
Eastbound Country Hills Boulevard at Cityscape Gate NE,3/12/2018 9:25,NE
Chaparral Drive and 194 Avenue SE,3/12/2018 9:14,SE
Stoney Trail and 16 Avenue NW,3/12/2018 5:02,NE
Westbound Stoney Trail at 52 Street SE,3/12/2018 3:43,SE
Westbound Memorial Drive at 4 Street NE,3/12/2018 1:46,NE
Northbound Deerfoot Trail at Mcknight Boulevard NE,3/12/2018 0:44,NE
64 Avenue and 4 Street NE,3/11/2018 22:33,NE
Stoney Trail at 88 Street SE,3/11/2018 21:42,SE
Northbound Deerfoot Trail at Memorial Drive SE,3/11/2018 19:43,SE
Parkdale Boulevard at Kensington Road NW,3/11/2018 19:31,NW
Sarcee Trail at 17 Avenue SE,3/11/2018 19:24,SW
Westbound Sun Valley Boulevard onto Macleod Trail SE,3/11/2018 18:43,SE
Southbound 52 Street and 26 Avenue NE,3/11/2018 18:33,NE
Northbound Deerfoot Trail and 16 Avenue NE,3/11/2018 18:13,NE
Northbound Deerfoot Trail north of McKnight Boulevard NE,3/11/2018 15:21,NE
Northbound Deerfoot Trail north of McKnight Boulevard NE,3/11/2018 15:21,NE
Northbound Deerfoot Trail north of McKnight Boulevard NE,3/11/2018 15:21,NE
17 Avenue and 27 Street SE,3/11/2018 15:00,SE
Northbound 52 Street and New Brighton Drive SE,3/11/2018 14:21,SE
Memorial Drive between Barlow Trail and 28 Street SE,3/11/2018 5:27,SE
Memorial Drive at 28 Street SE,3/11/2018 5:27,SE
Nose Hill Drive and Crowchild Trail NW,3/11/2018 1:46,NW
12 Avenue and 15 Street SW,3/10/2018 19:26,SW
Southbound Deerfoot Trail and Peigan Trail SE,3/10/2018 16:50,SE
Southbound Crowchild and Glenmore Trail SW,3/10/2018 16:15,SW
Deerfoot Trail and Glenmore Trail SE,3/10/2018 14:43,SE
Deerfoot Trail and Mcknight Boulevard NE,3/10/2018 14:37,NE
Deerfoot Trail and Southland Drive SE,3/10/2018 14:33,SE
Symons Valley Road and Sage Bluff Boulevard NW,3/10/2018 8:57,NW
Westbound Glenmore Trail  at Stoney Trail SE,3/10/2018 5:19,SE
Eastbound Memorial Drive at 12 Street NE,3/10/2018 3:06,NE
Southbound Metis Trail at 64 Avenue NE,3/9/2018 19:20,NE
McKenzie Lake Boulevard at Mountain Park Drive SE,3/9/2018 18:07,SE
Northbound Deerfoot Trail between 32 Avenue and Mcknight Boulevard NE,3/9/2018 17:45,NE
Westbound 17 Avenue at 84 Street SE,3/9/2018 17:39,SE
Eastbound Beddington Boulevard at Bedford Drive NE,3/9/2018 17:25,NE
Eastbound Mcknight Boulevard approaching Deerfoot Trail NE,3/9/2018 16:32,NE
162 Avenue and 6 Street SW,3/9/2018 16:18,SW
Northbound Sarcee Trail approaching Bow Trail SW,3/9/2018 16:05,SW
68 Street at 22 Avenue NE,3/9/2018 15:42,NE
Southbound 14 Street at Memorial Drive NW,3/9/2018 15:15,NW
Northbound Barlow Trail at 7 Avenue NE,3/9/2018 15:07,NE
Southbound Macleod Trail at 73 Avenue SE,3/9/2018 15:03,SW
Eastbound Glenmore Trail approaching Blackfoot Trail SE,3/9/2018 14:42,SE
Eastbound Glenmore Trail approaching Richard Road SW,3/9/2018 14:38,SW
Northbound Deerfoot Trail approaching Mcknight Boulevard NE,3/9/2018 14:21,NE
Northbound Macleod Trail approaching Stoney Trail SE,3/9/2018 13:50,SE
Eastbound Blackfoot Trail and 19 Street SE,3/9/2018 9:35,SE
Eastbound John Laurie Boulevard and 14 Street NW,3/9/2018 9:30,NW
Southbound Crowchild Trail and 24 Avenue NW,3/9/2018 8:03,NW
Royal Birch Boulevard and Country Hills Boulevard NW,3/8/2018 22:37,NW
Eastbound Memorial Drive and Edmonton Trail NE,3/8/2018 22:21,NE
Southbound 52 Street and Madigan Drive NE,3/8/2018 21:57,NE
Westbound Mcknight Boulevard and 47 Street NE,3/8/2018 21:29,NE
50 Avenue at Crowchild Trail SW,3/8/2018 21:17,SW
Westbound Glenmore Trail approaching Crowchild Trail SW,3/8/2018 18:34,SW
Eastbound Anderson Road at Bonaventure Drive SE,3/8/2018 18:04,SE
Eastbound Anderson Road at Acadia Drive SE,3/8/2018 17:36,SE
Southbound Deerfoot Trail at Southland Drive SE,3/8/2018 17:09,SE
Southbound Stoney Trail at Nose Hill Drive NW,3/8/2018 16:43,NW
Southbound Elbow Drive at 54 Avenue SW,3/8/2018 16:21,SW
Eastbound 16 Avenue approaching 52 Street NE,3/8/2018 16:06,NE
Northbound Deerfoot Trail at the Calf Robe Bridge SE,3/8/2018 15:09,SE
Southbound Nose Hill Drive at Crowfoot Road NW,3/8/2018 14:17,NW
5 Street and 11 Avenue SW,3/8/2018 10:09,SW
32 Avenue and 6 Street NE,3/8/2018 9:26,NE
Northbound 14 Street and 90 Avenue SW,3/8/2018 9:10,SW
Northbound Deerfoot Trail north of Glenmore Trail SE,3/8/2018 8:05,SE
